obs_id,alt_id,CHOICE,travel_time_hrs,headway_hrs,travel_cost_hundreth
883,3,0,1.166666667,0,0.36
884,1,1,2.266666667,0.5,0
884,2,0,1,0.333333333,0
884,3,0,1.516666667,0,0.45
885,1,1,2.266666667,2,0
885,2,0,1.05,0.166666667,0
885,3,0,1.516666667,0,0.58
886,1,1,1.766666667,1,0
886,2,0,1,0.5,0
886,3,0,0.933333333,0,0.58
887,1,0,1.933333333,0.5,0
887,2,1,1,0.5,0
887,3,0,1.516666667,0,0.36
888,1,0,1.933333333,1,0
888,2,1,1,0.333333333,0
888,3,0,0.933333333,0,0.36
889,1,0,1.933333333,0.5,0
889,2,1,1.05,0.166666667,0
889,3,0,0.933333333,0,0.45
890,1,0,2.266666667,0.5,0
890,2,1,1.05,0.5,0
890,3,0,0.933333333,0,0.58
891,1,1,1.933333333,1,0
891,2,0,1.05,0.5,0
891,3,0,1.166666667,0,0.45
892,1,1,1.716666667,2,0
892,2,0,0.516666667,0.5,0
893,1,1,1.366666667,2,0
893,2,0,0.566666667,0.5,0
894,1,1,1.716666667,2,0
894,2,0,0.633333333,0.333333333,0
895,1,1,1.483333333,1,0
895,2,0,0.633333333,0.166666667,0
896,1,1,1.483333333,2,0
896,2,0,0.633333333,0.5,0
897,1,1,1.366666667,1,0
897,2,0,0.633333333,0.333333333,0
898,1,1,1.366666667,1,0
898,2,0,0.566666667,0.166666667,0
899,1,1,1.366666667,2,0
899,2,0,0.516666667,0.333333333,0
900,1,1,1.483333333,0.5,0
900,2,0,0.633333333,0.333333333,0
901,1,1,1.566666667,2,0
901,2,0,0.65,0.333333333,0
901,3,0,1.616666667,0,0.25
902,1,1,1.433333333,0.5,0
902,2,0,0.6,0.166666667,0
902,3,0,1.616666667,0,0.32
903,1,0,1.85,1,0
903,2,0,0.716666667,0.5,0
903,3,1,1.616666667,0,0.2
904,1,1,1.433333333,0.5,0
904,2,0,0.65,0.333333333,0
904,3,0,1,0,0.2
905,1,0,1.85,1,0
905,2,0,0.65,0.333333333,0
905,3,1,1.25,0,0.32
906,1,0,1.566666667,2,0
906,2,0,0.6,0.166666667,0
906,3,1,1.25,0,0.2
907,1,0,1.433333333,2,0
907,2,0,0.716666667,0.166666667,0
907,3,1,1,0,0.25
908,1,1,1.433333333,0.5,0
908,2,0,0.716666667,0.5,0
908,3,0,1.25,0,0.25
909,1,0,1.85,1,0
909,2,0,0.6,0.166666667,0
909,3,1,1,0,0.25
910,1,0,1.716666667,2,1.79
910,2,1,0.55,0.5,1.79
910,3,0,1,0,0.4
911,1,0,1.366666667,2,1.34
911,2,1,0.6,0.5,1.79
911,3,0,1.3,0,0.32
912,1,0,1.716666667,2,1.34
912,2,1,0.666666667,0.333333333,1.94
912,3,0,0.8,0,0.32
913,1,1,1.483333333,1,1.34
913,2,0,0.666666667,0.166666667,1.94
913,3,0,1.3,0,0.52
914,1,0,1.483333333,2,1.49
914,2,1,0.666666667,0.5,1.79
914,3,0,0.8,0,0.52
915,1,0,1.366666667,1,1.49
915,2,1,0.666666667,0.333333333,1.79
915,3,0,1.3,0,0.4
916,1,0,1.366666667,1,1.79
916,2,1,0.6,0.166666667,1.94
916,3,0,1,0,0.32
917,1,0,1.366666667,2,1.49
917,2,1,0.55,0.333333333,1.94
917,3,0,1,0,0.52
918,1,1,1.483333333,0.5,1.79
918,2,0,0.666666667,0.333333333,2.38
918,3,0,1,0,0.52
919,1,0,1.016666667,2,0
919,2,1,0.466666667,0.5,0
920,1,0,1.016666667,2,0
920,2,1,0.533333333,0.333333333,0
921,1,0,0.85,2,0
921,2,1,0.5,0.5,0
922,1,0,0.9,1,0
922,2,1,0.533333333,0.166666667,0
923,1,0,0.9,2,0
923,2,1,0.533333333,0.5,0
924,1,0,0.85,1,0
924,2,1,0.5,0.166666667,0
925,1,0,0.85,1,0
925,2,1,0.533333333,0.333333333,0
926,1,0,0.9,0.5,0
926,2,1,0.533333333,0.333333333,0
927,1,0,0.85,2,0
927,2,1,0.466666667,0.333333333,0
928,1,0,1.616666667,2,0
928,2,1,0.733333333,0.333333333,0
928,3,0,1.3,0,0.4
929,1,0,1.5,0.5,0
929,2,1,0.683333333,0.166666667,0
929,3,0,1.3,0,0.52
930,1,0,1.85,1,0
930,2,1,0.8,0.5,0
930,3,0,1.3,0,0.32
931,1,0,1.5,0.5,0
931,2,1,0.733333333,0.333333333,0
931,3,0,0.8,0,0.32
932,1,0,1.85,1,0
932,2,1,0.733333333,0.333333333,0
932,3,0,1,0,0.52
933,1,0,1.616666667,2,0
933,2,1,0.683333333,0.166666667,0
933,3,0,1,0,0.32
934,1,0,1.5,2,0
934,2,1,0.8,0.166666667,0
934,3,0,0.8,0,0.4
935,1,0,1.5,0.5,0
935,2,1,0.8,0.5,0
935,3,0,1,0,0.4
936,1,0,1.85,1,0
936,2,1,0.683333333,0.166666667,0
936,3,0,0.8,0,0.4
937,1,0,1.916666667,2,0
937,2,1,1.516666667,0.333333333,0
937,3,0,1.95,0,0.45
938,1,0,2.183333333,1,0
938,2,1,1.55,0.5,0
938,3,0,1.95,0,0.36
939,1,0,1.783333333,0.5,0
939,2,1,1.483333333,0.166666667,0
939,3,0,1.95,0,0.58
940,1,0,1.783333333,0.5,0
940,2,0,1.516666667,0.333333333,0
940,3,1,1.2,0,0.36
941,1,0,2.183333333,1,0
941,2,1,1.516666667,0.333333333,0
941,3,0,1.5,0,0.58
942,1,0,1.783333333,2,0
942,2,0,1.55,0.166666667,0
942,3,1,1.2,0,0.45
943,1,0,1.916666667,2,0
943,2,1,1.483333333,0.166666667,0
943,3,0,1.5,0,0.36
944,1,0,2.183333333,1,0
944,2,0,1.483333333,0.166666667,0
944,3,1,1.2,0,0.45
945,1,0,1.783333333,0.5,0
945,2,0,1.55,0.5,0
945,3,1,1.5,0,0.45
946,1,0,3.816666667,2,0.77
946,2,1,1.666666667,0.333333333,0.88
947,1,0,3.45,0.5,0.77
947,2,1,1.533333333,0.166666667,0.82
948,1,0,4.55,1,0.77
948,2,1,1.833333333,0.5,1.02
949,1,0,3.45,0.5,0.64
949,2,1,1.666666667,0.333333333,0.88
950,1,0,4.55,1,0.58
950,2,1,1.666666667,0.333333333,0.66
951,1,0,3.816666667,2,0.58
951,2,1,1.533333333,0.166666667,0.82
952,1,0,3.45,2,0.77
952,2,1,1.833333333,0.166666667,1.02
953,1,0,3.45,0.5,0.58
953,2,1,1.833333333,0.5,0.72
954,1,0,4.55,1,0.64
954,2,1,1.533333333,0.166666667,0.78
955,1,0,0.9,0.5,0.18
955,2,1,0.416666667,0.166666667,0.21
956,1,0,0.9,0.5,0.16
956,2,1,0.35,0.333333333,0.24
957,1,0,0.9,2,0.18
957,2,1,0.383333333,0.166666667,0.26
958,1,0,0.733333333,1,0.16
958,2,1,0.35,0.5,0.24
959,1,0,0.783333333,0.5,0.18
959,2,1,0.35,0.5,0.22
960,1,0,0.783333333,1,0.22
960,2,1,0.35,0.333333333,0.25
961,1,0,0.783333333,0.5,0.16
961,2,1,0.383333333,0.166666667,0.19
962,1,0,0.783333333,1,0.18
962,2,1,0.383333333,0.5,0.26
963,1,0,0.9,0.5,0.22
963,2,1,0.383333333,0.5,0.26
964,1,0,1.716666667,2,0.3
964,2,1,0.516666667,0.5,0.34
964,3,0,1.166666667,0,0.2
965,1,0,1.366666667,2,0.22
965,2,1,0.566666667,0.5,0.26
965,3,0,1.516666667,0,0.16
966,1,0,1.716666667,2,0.22
966,2,1,0.633333333,0.333333333,0.28
966,3,0,0.933333333,0,0.16
967,1,0,1.483333333,1,0.22
967,2,1,0.633333333,0.166666667,0.28
967,3,0,1.516666667,0,0.26
968,1,0,1.483333333,2,0.25
968,2,1,0.633333333,0.5,0.29
968,3,0,0.933333333,0,0.26
969,1,0,1.366666667,1,0.25
969,2,1,0.633333333,0.333333333,0.29
969,3,0,1.516666667,0,0.2
970,1,0,1.366666667,1,0.3
970,2,1,0.566666667,0.166666667,0.38
970,3,0,1.166666667,0,0.16
971,1,0,1.366666667,2,0.25
971,2,1,0.516666667,0.333333333,0.32
971,3,0,1.166666667,0,0.26
972,1,1,1.483333333,0.5,0.3
972,2,0,0.633333333,0.333333333,0.43
972,3,0,1.166666667,0,0.26
973,1,0,3.783333333,2,0.79
973,2,1,1.666666667,0.333333333,0.91
974,1,0,3.45,0.5,0.79
974,2,1,1.533333333,0.166666667,0.86
975,1,0,4.466666667,1,0.79
975,2,1,1.833333333,0.5,1.05
976,1,1,3.45,0.5,0.66
976,2,0,1.666666667,0.333333333,0.91
977,1,0,4.466666667,1,0.59
977,2,1,1.666666667,0.333333333,0.7
978,1,1,3.783333333,2,0.59
978,2,0,1.533333333,0.166666667,0.82
979,1,0,3.45,2,0.79
979,2,1,1.833333333,0.166666667,1.05
980,1,0,3.45,0.5,0.59
980,2,1,1.833333333,0.5,0.72
981,1,0,4.466666667,1,0.66
981,2,1,1.533333333,0.166666667,0.78
982,1,1,4.666666667,0.5,0.57
982,2,0,2.233333333,0.166666667,0.64
983,1,0,4.666666667,2,0.57
983,2,1,2.1,0.166666667,0.78
984,1,1,4.666666667,0.5,0.51
984,2,0,2,0.333333333,0.72
985,1,1,3.516666667,1,0.51
985,2,0,2,0.5,0.72
986,1,1,3.9,0.5,0.57
986,2,0,2,0.5,0.66
987,1,0,3.9,0.5,0.51
987,2,1,2.1,0.166666667,0.58
988,1,0,3.9,1,0.68
988,2,1,2,0.333333333,0.72
989,1,0,4.666666667,0.5,0.68
989,2,1,2.1,0.5,0.78
990,1,0,3.9,1,0.57
990,2,1,2.1,0.5,0.78
991,1,0,1.25,2,0.35
991,2,1,0.85,0.333333333,0.4
991,3,0,1.733333333,0,0.35
992,1,0,1.466666667,1,0.35
992,2,1,0.883333333,0.5,0.43
992,3,0,1.733333333,0,0.28
993,1,0,1.133333333,0.5,0.35
993,2,1,0.816666667,0.166666667,0.38
993,3,0,1.733333333,0,0.45
994,1,0,1.133333333,0.5,0.29
994,2,1,0.85,0.333333333,0.38
994,3,0,1.066666667,0,0.28
995,1,0,1.466666667,1,0.26
995,2,1,0.85,0.333333333,0.29
995,3,0,1.333333333,0,0.45
996,1,0,1.133333333,2,0.35
996,2,1,0.883333333,0.166666667,0.43
996,3,0,1.066666667,0,0.35
997,1,0,1.25,2,0.26
997,2,1,0.816666667,0.166666667,0.34
997,3,0,1.333333333,0,0.28
998,1,0,1.466666667,1,0.29
998,2,1,0.816666667,0.166666667,0.32
998,3,0,1.066666667,0,0.35
999,1,0,1.133333333,0.5,0.26
999,2,1,0.883333333,0.5,0.31
999,3,0,1.333333333,0,0.35
1000,1,1,4.9,0.5,0.38
1000,2,0,3.3,0.166666667,0.42
1001,1,0,4.9,2,0.38
1001,2,1,3.233333333,0.166666667,0.5
1002,1,1,4.9,0.5,0.34
1002,2,0,3.183333333,0.333333333,0.48
1003,1,1,3.783333333,1,0.34
1003,2,0,3.183333333,0.5,0.48
1004,1,1,4.15,0.5,0.38
1004,2,0,3.183333333,0.5,0.45
1005,1,1,4.15,0.5,0.34
1005,2,0,3.233333333,0.166666667,0.4
1006,1,1,4.15,1,0.46
1006,2,0,3.183333333,0.333333333,0.48
1007,1,1,4.9,0.5,0.46
1007,2,0,3.233333333,0.5,0.5
1008,1,1,4.15,1,0.38
1008,2,0,3.233333333,0.5,0.5
1009,1,0,2.133333333,2,0.42
1009,2,1,1.216666667,0.333333333,0.46
1010,1,0,1.933333333,0.5,0.42
1010,2,1,1.166666667,0.166666667,0.45
1011,1,0,2.55,1,0.42
1011,2,1,1.283333333,0.5,0.5
1012,1,1,1.933333333,0.5,0.35
1012,2,0,1.216666667,0.333333333,0.45
1013,1,0,2.55,1,0.31
1013,2,1,1.216666667,0.333333333,0.35
1014,1,0,2.133333333,2,0.31
1014,2,1,1.166666667,0.166666667,0.42
1015,1,1,1.933333333,2,0.42
1015,2,0,1.283333333,0.166666667,0.5
1016,1,0,1.933333333,0.5,0.31
1016,2,1,1.283333333,0.5,0.38
1017,1,0,2.55,1,0.35
1017,2,1,1.166666667,0.166666667,0.42
1018,1,0,2.183333333,0.5,0.26
1018,2,1,1.05,0.166666667,0.29
1019,1,0,2.183333333,0.5,0.23
1019,2,1,0.933333333,0.333333333,0.34
1020,1,0,2.183333333,2,0.26
1020,2,1,0.983333333,0.166666667,0.38
1021,1,0,1.7,1,0.23
1021,2,1,0.933333333,0.5,0.34
1022,1,0,1.866666667,0.5,0.26
1022,2,1,0.933333333,0.5,0.32
1023,1,0,1.866666667,1,0.31
1023,2,1,0.933333333,0.333333333,0.35
1024,1,0,1.866666667,0.5,0.23
1024,2,1,0.983333333,0.166666667,0.26
1025,1,0,1.866666667,1,0.26
1025,2,1,0.983333333,0.5,0.38
1026,1,1,2.183333333,0.5,0.31
1026,2,0,0.983333333,0.5,0.38
1027,1,0,1.783333333,0.5,0.38
1027,2,1,0.7,0.166666667,0.43
1028,1,1,1.783333333,0.5,0.34
1028,2,0,0.583333333,0.333333333,0.48
1029,1,1,1.783333333,2,0.38
1029,2,0,0.633333333,0.166666667,0.52
1030,1,1,1.433333333,1,0.34
1030,2,0,0.583333333,0.5,0.48
1031,1,0,1.55,0.5,0.38
1031,2,1,0.583333333,0.5,0.45
1032,1,0,1.55,1,0.46
1032,2,1,0.583333333,0.333333333,0.48
1033,1,0,1.55,0.5,0.34
1033,2,1,0.633333333,0.166666667,0.4
1034,1,1,1.55,1,0.38
1034,2,0,0.633333333,0.5,0.52
1035,1,0,1.783333333,0.5,0.46
1035,2,1,0.633333333,0.5,0.5
1036,1,0,2.566666667,2,0.58
1036,2,1,1.3,0.333333333,0.62
1037,1,0,2.333333333,0.5,0.58
1037,2,1,1.216666667,0.166666667,0.58
1038,1,0,3.05,1,0.58
1038,2,1,1.4,0.5,0.7
1039,1,1,2.333333333,0.5,0.48
1039,2,0,1.3,0.333333333,0.62
1040,1,0,3.05,1,0.43
1040,2,1,1.3,0.333333333,0.49
1041,1,0,2.566666667,2,0.43
1041,2,1,1.216666667,0.166666667,0.57
1042,1,0,2.333333333,2,0.58
1042,2,1,1.4,0.166666667,0.7
1043,1,0,2.333333333,0.5,0.43
1043,2,1,1.4,0.5,0.5
1044,1,0,3.05,1,0.48
1044,2,1,1.216666667,0.166666667,0.54
1045,1,0,1.483333333,2,0.26
1045,2,1,0.666666667,0.333333333,0.32
1046,1,1,1.383333333,0.5,0.26
1046,2,0,0.633333333,0.166666667,0.31
1047,1,0,1.683333333,1,0.26
1047,2,1,0.716666667,0.5,0.38
1048,1,1,1.383333333,0.5,0.22
1048,2,0,0.666666667,0.333333333,0.32
1049,1,0,1.683333333,1,0.2
1049,2,1,0.666666667,0.333333333,0.22
1050,1,0,1.483333333,2,0.2
1050,2,1,0.633333333,0.166666667,0.29
1051,1,0,1.383333333,2,0.26
1051,2,1,0.716666667,0.166666667,0.38
1052,1,0,1.383333333,0.5,0.2
1052,2,1,0.716666667,0.5,0.25
1053,1,0,1.683333333,1,0.22
1053,2,1,0.633333333,0.166666667,0.26
1054,1,0,2.383333333,0.5,0.4
1054,2,1,0.866666667,0.166666667,0.45
1054,3,0,1.833333333,0,0.52
1055,1,1,2.383333333,2,0.4
1055,2,0,0.766666667,0.166666667,0.53
1055,3,0,2.383333333,0,0.84
1056,1,1,2.383333333,0.5,0.36
1056,2,0,0.683333333,0.333333333,0.5
1056,3,0,2.383333333,0,0.65
1057,1,1,1.85,1,0.36
1057,2,0,0.683333333,0.5,0.5
1057,3,0,1.466666667,0,0.84
1058,1,0,2.033333333,0.5,0.4
1058,2,1,0.683333333,0.5,0.46
1058,3,0,2.383333333,0,0.52
1059,1,0,2.033333333,0.5,0.36
1059,2,1,0.766666667,0.166666667,0.42
1059,3,0,1.466666667,0,0.65
1060,1,0,2.033333333,1,0.48
1060,2,1,0.683333333,0.333333333,0.5
1060,3,0,1.466666667,0,0.52
1061,1,0,2.383333333,0.5,0.48
1061,2,1,0.766666667,0.5,0.53
1061,3,0,1.466666667,0,0.84
1062,1,1,2.033333333,1,0.4
1062,2,0,0.766666667,0.5,0.53
1062,3,0,1.833333333,0,0.65
1063,1,0,1.166666667,0.5,0.24
1063,2,1,0.65,0.166666667,0.26
1064,1,0,1.166666667,0.5,0.22
1064,2,1,0.583333333,0.333333333,0.29
1065,1,0,1.166666667,2,0.24
1065,2,1,0.616666667,0.166666667,0.32
1066,1,0,0.933333333,1,0.22
1066,2,1,0.583333333,0.5,0.29
1067,1,0,1.016666667,0.5,0.24
1067,2,1,0.583333333,0.5,0.28
1068,1,0,1.016666667,1,0.29
1068,2,1,0.583333333,0.333333333,0.32
1069,1,0,1.016666667,0.5,0.22
1069,2,1,0.616666667,0.166666667,0.25
1070,1,0,1.016666667,1,0.24
1070,2,1,0.616666667,0.5,0.32
1071,1,0,1.166666667,0.5,0.29
1071,2,1,0.616666667,0.5,0.34
1072,1,0,1.183333333,2,0.19
1072,2,1,0.633333333,0.5,0.22
1073,1,0,1.183333333,2,0.14
1073,2,1,0.7,0.333333333,0.19
1074,1,0,1.016666667,2,0.14
1074,2,1,0.666666667,0.5,0.18
1075,1,0,1.066666667,1,0.14
1075,2,1,0.7,0.166666667,0.19
1076,1,0,1.066666667,2,0.16
1076,2,1,0.7,0.5,0.2
1077,1,0,1.016666667,1,0.16
1077,2,1,0.7,0.333333333,0.2
1078,1,0,1.016666667,1,0.19
1078,2,1,0.666666667,0.166666667,0.25
1079,1,0,1.066666667,0.5,0.19
1079,2,1,0.7,0.333333333,0.31
1080,1,0,1.016666667,2,0.16
1080,2,1,0.633333333,0.333333333,0.21
1081,1,0,2.166666667,0.5,0.22
1081,2,1,1.05,0.166666667,0.26
1082,1,0,2.166666667,2,0.22
1082,2,1,0.983333333,0.166666667,0.35
1083,1,0,2.166666667,0.5,0.2
1083,2,1,0.933333333,0.333333333,0.32
1084,1,0,1.716666667,1,0.2
1084,2,1,0.933333333,0.5,0.32
1085,1,0,1.866666667,0.5,0.22
1085,2,1,0.933333333,0.5,0.29
1086,1,0,1.866666667,0.5,0.2
1086,2,1,0.983333333,0.166666667,0.25
1087,1,0,1.866666667,1,0.26
1087,2,1,0.933333333,0.333333333,0.32
1088,1,0,2.166666667,0.5,0.26
1088,2,1,0.983333333,0.5,0.35
1089,1,0,1.866666667,1,0.22
1089,2,1,0.983333333,0.5,0.35
1090,1,0,4.233333333,2,0.67
1090,2,1,3,0.333333333,0.78
1090,3,0,3.683333333,0,1
1091,1,0,3.9,0.5,0.67
1091,2,1,2.9,0.166666667,0.74
1091,3,0,3.683333333,0,1.3
1092,1,0,4.9,1,0.67
1092,2,1,3.133333333,0.5,0.88
1092,3,0,3.683333333,0,0.8
1093,1,0,3.9,0.5,0.56
1093,2,1,3,0.333333333,0.78
1093,3,0,2.266666667,0,0.8
1094,1,0,4.9,1,0.5
1094,2,1,3,0.333333333,0.62
1094,3,0,2.833333333,0,1.3
1095,1,0,4.233333333,2,0.5
1095,2,1,2.9,0.166666667,0.72
1095,3,0,2.833333333,0,0.8
1096,1,0,3.9,2,0.67
1096,2,1,3.133333333,0.166666667,0.88
1096,3,0,2.266666667,0,1
1097,1,0,3.9,0.5,0.5
1097,2,1,3.133333333,0.5,0.64
1097,3,0,2.833333333,0,1
1098,1,0,4.9,1,0.56
1098,2,1,2.9,0.166666667,0.7
1098,3,0,2.266666667,0,1
1099,1,0,2.516666667,2,0.35
1099,2,1,1.183333333,0.5,0.4
1100,1,0,1.916666667,2,0.26
1100,2,1,1.233333333,0.5,0.31
1101,1,0,2.516666667,2,0.26
1101,2,1,1.3,0.333333333,0.32
1102,1,0,2.116666667,1,0.26
1102,2,1,1.3,0.166666667,0.32
1103,1,0,2.116666667,2,0.29
1103,2,1,1.3,0.5,0.34
1104,1,0,1.916666667,1,0.29
1104,2,1,1.3,0.333333333,0.34
1105,1,0,1.916666667,1,0.35
1105,2,1,1.233333333,0.166666667,0.42
1106,1,0,1.916666667,2,0.29
1106,2,1,1.183333333,0.333333333,0.35
1107,1,0,2.116666667,0.5,0.35
1107,2,1,1.3,0.333333333,0.46
1108,1,0,4.116666667,2,0.65
1108,2,1,1.583333333,0.5,0.7
1108,3,0,2.666666667,0,1
1109,1,0,3.166666667,2,0.49
1109,2,1,1.683333333,0.5,0.57
1109,3,0,3.466666667,0,0.8
1110,1,0,4.116666667,2,0.49
1110,2,1,1.816666667,0.333333333,0.62
1110,3,0,2.133333333,0,0.8
1111,1,1,3.483333333,1,0.49
1111,2,0,1.816666667,0.166666667,0.62
1111,3,0,3.466666667,0,1.3
1112,1,0,3.483333333,2,0.54
1112,2,1,1.816666667,0.5,0.62
1112,3,0,2.133333333,0,1.3
1113,1,0,3.166666667,1,0.54
1113,2,1,1.816666667,0.333333333,0.62
1113,3,0,3.466666667,0,1
1114,1,1,3.166666667,1,0.65
1114,2,0,1.683333333,0.166666667,0.74
1114,3,0,2.666666667,0,0.8
1115,1,0,3.166666667,2,0.54
1115,2,1,1.583333333,0.333333333,0.64
1115,3,0,2.666666667,0,1.3
1116,1,1,3.483333333,0.5,0.65
1116,2,0,1.816666667,0.333333333,0.86
1116,3,0,2.666666667,0,1.3
1117,1,1,3.55,2,0.68
1117,2,0,1.166666667,0.5,0.72
1117,3,0,3.166666667,0,0.95
1118,1,1,2.833333333,2,0.51
1118,2,0,1.266666667,0.5,0.58
1118,3,0,4.116666667,0,0.76
1119,1,1,3.55,2,0.51
1119,2,0,1.4,0.333333333,0.62
1119,3,0,2.533333333,0,0.76
1120,1,1,3.066666667,1,0.51
1120,2,0,1.4,0.166666667,0.62
1120,3,0,4.116666667,0,1.23
1121,1,0,3.066666667,2,0.57
1121,2,1,1.4,0.5,0.64
1121,3,0,2.533333333,0,1.23
1122,1,0,2.833333333,1,0.57
1122,2,0,1.4,0.333333333,0.64
1122,3,1,4.116666667,0,0.95
1123,1,0,2.833333333,1,0.68
1123,2,1,1.266666667,0.166666667,0.78
1123,3,0,3.166666667,0,0.76
1124,1,0,2.833333333,2,0.57
1124,2,1,1.166666667,0.333333333,0.66
1124,3,0,3.166666667,0,1.23
1125,1,1,3.066666667,0.5,0.68
1125,2,0,1.4,0.333333333,0.88
1125,3,0,3.166666667,0,1.23
1126,1,0,2.15,2,0.31
1126,2,1,1.75,0.333333333,0.38
1127,1,0,2.466666667,1,0.31
1127,2,1,1.783333333,0.5,0.42
1128,1,0,2,0.5,0.31
1128,2,1,1.716666667,0.166666667,0.36
1129,1,0,2,0.5,0.26
1129,2,1,1.75,0.333333333,0.36
1130,1,0,2.466666667,1,0.23
1130,2,1,1.75,0.333333333,0.26
1131,1,0,2,2,0.31
1131,2,1,1.783333333,0.166666667,0.42
1132,1,0,2.15,2,0.23
1132,2,1,1.716666667,0.166666667,0.32
1133,1,0,2.466666667,1,0.26
1133,2,1,1.716666667,0.166666667,0.32
1134,1,0,2,0.5,0.23
1134,2,1,1.783333333,0.5,0.29
1135,1,1,1.35,0.5,0.18
1135,2,0,0.866666667,0.166666667,0.2
1135,3,0,0.833333333,0,0.2
1136,1,1,1.35,0.5,0.16
1136,2,0,0.8,0.333333333,0.24
1136,3,0,1.083333333,0,0.25
1137,1,1,1.35,2,0.18
1137,2,0,0.833333333,0.166666667,0.26
1137,3,0,1.083333333,0,0.32
1138,1,1,1.183333333,1,0.16
1138,2,0,0.8,0.5,0.24
1138,3,0,0.666666667,0,0.32
1139,1,0,1.233333333,0.5,0.18
1139,2,1,0.8,0.5,0.22
1139,3,0,1.083333333,0,0.2
1140,1,0,1.233333333,0.5,0.16
1140,2,1,0.833333333,0.166666667,0.18
1140,3,0,0.666666667,0,0.25
1141,1,0,1.233333333,1,0.22
1141,2,1,0.8,0.333333333,0.24
1141,3,0,0.666666667,0,0.2
1142,1,1,1.233333333,1,0.18
1142,2,0,0.833333333,0.5,0.26
1142,3,0,0.833333333,0,0.25
1143,1,0,1.35,0.5,0.22
1143,2,1,0.833333333,0.5,0.26
1143,3,0,0.666666667,0,0.32
1144,1,1,4.433333333,2,0.74
1144,2,0,1.55,0.5,0.78
1144,3,0,3.166666667,0,1.3
1145,1,1,3.533333333,2,0.56
1145,2,0,1.683333333,0.5,0.64
1145,3,0,4.116666667,0,1.04
1146,1,1,4.433333333,2,0.56
1146,2,0,1.85,0.333333333,0.66
1146,3,0,2.533333333,0,1.04
1147,1,1,3.833333333,1,0.56
1147,2,0,1.85,0.166666667,0.66
1147,3,0,4.116666667,0,1.69
1148,1,1,3.833333333,2,0.62
1148,2,0,1.85,0.5,0.7
1148,3,0,2.533333333,0,1.69
1149,1,1,3.533333333,1,0.62
1149,2,0,1.85,0.333333333,0.7
1149,3,0,4.116666667,0,1.3
1150,1,1,3.533333333,1,0.74
1150,2,0,1.683333333,0.166666667,0.82
1150,3,0,3.166666667,0,1.04
1151,1,1,3.533333333,2,0.62
1151,2,0,1.55,0.333333333,0.72
1151,3,0,3.166666667,0,1.69
1152,1,1,3.833333333,0.5,0.74
1152,2,0,1.85,0.333333333,0.99
1152,3,0,3.166666667,0,1.69
1153,1,1,1.3,0.5,0.25
1153,2,0,0.75,0.166666667,0.28
1153,3,0,1,0,0.32
1154,1,1,1.3,0.5,0.22
1154,2,0,0.683333333,0.333333333,0.31
1154,3,0,1.3,0,0.4
1155,1,1,1.3,2,0.25
1155,2,0,0.716666667,0.166666667,0.34
1155,3,0,1.3,0,0.52
1156,1,1,1.016666667,1,0.22
1156,2,0,0.683333333,0.5,0.31
1156,3,0,0.8,0,0.52
1157,1,1,1.116666667,0.5,0.25
1157,2,0,0.683333333,0.5,0.29
1157,3,0,1.3,0,0.32
1158,1,1,1.116666667,0.5,0.22
1158,2,0,0.716666667,0.166666667,0.25
1158,3,0,0.8,0,0.4
1159,1,1,1.116666667,1,0.3
1159,2,0,0.683333333,0.333333333,0.32
1159,3,0,0.8,0,0.32
1160,1,1,1.116666667,1,0.25
1160,2,0,0.716666667,0.5,0.34
1160,3,0,1,0,0.4
1161,1,1,1.3,0.5,0.3
1161,2,0,0.716666667,0.5,0.35
1161,3,0,0.8,0,0.52
1162,1,0,2.216666667,0.5,0.48
1162,2,1,1.133333333,0.166666667,0.52
1163,1,0,2.216666667,2,0.48
1163,2,1,1.066666667,0.166666667,0.58
1164,1,0,2.216666667,0.5,0.43
1164,2,1,1.016666667,0.333333333,0.54
1165,1,1,1.866666667,1,0.43
1165,2,0,1.016666667,0.5,0.54
1166,1,1,1.983333333,0.5,0.48
1166,2,0,1.016666667,0.5,0.53
1167,1,1,1.983333333,0.5,0.43
1167,2,0,1.066666667,0.166666667,0.48
1168,1,1,1.983333333,1,0.58
1168,2,0,1.016666667,0.333333333,0.57
1169,1,1,2.216666667,0.5,0.58
1169,2,0,1.066666667,0.5,0.62
1170,1,1,1.983333333,1,0.48
1170,2,0,1.066666667,0.5,0.58
1171,1,1,2.083333333,2,0.38
1171,2,0,1.583333333,0.5,0.42
1172,1,0,2.083333333,2,0.29
1172,2,1,1.65,0.333333333,0.32
1173,1,1,1.666666667,2,0.29
1173,2,0,1.616666667,0.5,0.32
1174,1,1,1.8,1,0.29
1174,2,0,1.65,0.166666667,0.32
1175,1,1,1.8,2,0.32
1175,2,0,1.65,0.5,0.35
1176,1,1,1.666666667,1,0.32
1176,2,0,1.65,0.333333333,0.35
1177,1,1,1.666666667,1,0.38
1177,2,0,1.616666667,0.166666667,0.42
1178,1,1,1.8,0.5,0.38
1178,2,0,1.65,0.333333333,0.46
1179,1,1,1.666666667,2,0.32
1179,2,0,1.583333333,0.333333333,0.36
1180,1,0,2.683333333,0.5,0.4
1180,2,0,1.166666667,0.166666667,0.45
1180,3,1,1.25,0,0.56
1181,1,0,2.683333333,2,0.4
1181,2,1,1.066666667,0.166666667,0.53
1181,3,0,1.616666667,0,0.91
